RBD;c_COD_COM_RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
13481;4301;3;ESCUELA ESPECIAL GALILEO;3;2;0;-30.603779;-71.20152;0;0;26;1;1;7;NINGUNA;GRATUITO;GRATUITO
13482;4201;1;ESC. ESPECIAL DE TRAST. DE LA COMUN. PLUMA D;3;2;0;-31.634089;-71.17525;0;0;67;1;1;7;NO EXISTE UNA ORIENTACIÓN DEFINIDA, SE RESPETA LA;GRATUITO;GRATUITO
13484;4102;8;ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS;3;2;0;-29.97814;-71.340324;0;0;47;1;1;1;;GRATUITO;GRATUITO
13485;4301;6;ESCUELA ESPECIAL HABLA PALABRA;3;2;0;;;0;0;0;0;3;1;;GRATUITO;GRATUITO
13486;4203;4;COLEGIO SAN FRANCISCO JAVIER;3;2;0;-31.89065;-71.491707;1;0;1317;1;1;7;LAICO;GRATUITO;GRATUITO
13487;4301;2;JARDIN INFANTIL EL RINCON DE LOS NINOS;3;2;0;;;0;0;0;0;3;7;VALÓRICA;GRATUITO;GRATUITO
13488;4101;0;ESCUELA ESP. DE TRANS. DE LA COM. NUEVA BELEN;3;2;0;-29.92349;-71.24652;0;0;0;0;1;1;;GRATUITO;GRATUITO
13489;4102;9;COLEGIO MARIA EDUCA;3;2;0;-29.97242;-71.256821;1;0;963;1;1;2;;GRATUITO;GRATUITO
13490;4101;2;JARDIN INFANTIL EMMANUEL MOUNIER;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13491;4102;0;COLEGIO ALTAZOR;3;2;0;-29.951099;-71.266968;1;0;960;1;1;1;;GRATUITO;GRATUITO
13492;4301;9;JARDIN INFANTIL PIECITO;3;2;0;;;0;0;0;0;3;9;;GRATUITO;GRATUITO
13493;4301;7;ESCUELA DE LENGUAJE RENACER;3;2;0;-30.58191;-71.18574;0;0;65;1;1;7;NO SE EXIGE ORIENTACIÓN RELIGIOSA;GRATUITO;GRATUITO
13494;4303;5;COLEGIO LA VILLA;2;1;0;-30.7819;-70.938026;1;0;206;1;1;7;LAICA;GRATUITO;GRATUITO
13495;4301;3;ESCUELA DE LENGUAJE LOS MONTES;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13496;4101;1;COLEGIO DE ADULTOS ADOLFO KOLPING;3;2;0;;;0;0;0;0;3;1;;GRATUITO;GRATUITO
13498;4304;8;ESCUELA BASICA ALTOS DE PECHEN;2;1;1;-30.950451;-71.327217;0;0;0;0;1;2;;GRATUITO;GRATUITO
13499;4102;6;ESC.ESP.DE TRANST. DE LA COM. CEDIN - TIERRA;3;2;0;-29.957296;-71.24834;0;0;146;1;1;7;DESARROLLO INTEGRAL ECLECTICO;GRATUITO;GRATUITO
13500;4201;3;ESC.ESP.DE TRANST.DE LA COM. CUNA DE CONDORES;3;2;0;-31.625523;-71.15713;0;0;15;1;1;1;;GRATUITO;GRATUITO
13501;4102;1;JARDIN INFANTIL PUCARA;4;3;0;-29.966333;-71.2475;0;0;0;0;1;1;;MAS DE $100.000;MAS DE $100.000
13503;4101;8;COLEGIO VALENTIN LETELIER;3;2;0;-29.934879;-71.260033;0;0;444;1;1;1;;GRATUITO;GRATUITO
13504;4102;6;COLEGIO SAN LORENZO;3;2;0;-29.97743;-71.293388;1;0;1255;1;1;1;;$1.000 A $10.000;GRATUITO
13505;4204;4;ESC.ESP.DE TRANST.ESPEC. DE LENG. SAN SEBASTI;3;2;0;-31.771328;-70.96846;0;0;88;1;1;1;;GRATUITO;GRATUITO
13506;4304;2;COLEGIO AYELEN;3;2;0;-30.831184;-71.25649;0;0;117;1;1;1;;$1.000 A $10.000;GRATUITO
13507;4101;0;JARDIN INFANTIL LES EFANTS;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13508;4101;9;JARDIN INFANTIL LE CYGNE;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13509;4102;7;JARDIN INFANTIL CRISTIANO EL ARCA DE NOE;3;2;0;;;0;0;0;0;3;7;CRISTIANA;GRATUITO;GRATUITO
13510;4101;0;ESC.ESP.DE TRANST. ESPEC. DEL LENGUAJE GUAYAS;3;2;0;-29.88575;-71.229744;0;0;50;1;1;1;;GRATUITO;GRATUITO
13511;4101;9;INSTITUTO NACIONAL DE CAPACITACION PROFESIONA;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13512;4106;7;COLEGIO JOAQUIN VICUÐA LARRAIN;6;5;0;-30.03149;-70.720299;1;0;191;1;1;1;;GRATUITO;GRATUITO
13513;4301;5;COLEGIO DALMACIA;3;2;0;-30.5961;-71.182983;1;0;713;1;1;7;LAICO;$1.000 A $10.000;$50.001 A $100.000
13514;4102;3;COLEGIO MARIA DE ANDACOLLO;3;2;0;-29.957371;-71.247704;1;0;394;1;1;2;;GRATUITO;GRATUITO
13515;4302;1;ESCUELA ESPECIAL Y LENGUAJE ROCIO;3;2;0;-31.179602;-71.00108;0;0;49;1;1;1;;GRATUITO;GRATUITO
13517;4106;8;ESCUELA ESPECIAL DE LENGUAJE SAN GUILLERMO;3;2;0;-30.03414;-70.70804;0;0;122;1;1;7;LIBRE ELECCION;GRATUITO;GRATUITO
13518;4102;6;COLEGIO ARAUCO;3;2;0;-29.964081;-71.255257;0;0;292;1;1;2;;GRATUITO;GRATUITO
13519;4301;4;ESCUELA PARA ADULTOS LOS TRES MONTES;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13520;4101;8;JARDIN INFANTIL BRISAS DEL SUR;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13521;4102;6;JARDIN INFANTIL CREAMUNDOS;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13522;4201;4;JARDIN INFANTIL LOS ENANITOS;3;2;0;;;0;0;0;0;3;9;;GRATUITO;GRATUITO
13523;4102;2;JARDIN INFANTIL LES GARCON DU MONDE;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13524;4201;0;ESCUELA ESPECIAL ALCAZAR;3;2;0;-31.633615;-71.17398;0;0;25;1;1;1;;GRATUITO;GRATUITO
13525;4102;9;COLEGIO OLIMPO;3;2;0;-29.957752;-71.25394;1;0;80;1;1;1;;GRATUITO;GRATUITO
13526;4101;7;COLEGIO FRNACES CARLOS MARTEL;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13527;4101;5;COLEGIO AGUILA MAYOR;4;3;0;-29.949745;-71.23308;0;0;274;1;1;2;;MAS DE $100.000;MAS DE $100.000
13528;4102;3;COLEGIO ADULTOS SAN LUIS;3;2;0;-29.960712;-71.34169;1;0;400;1;1;1;;GRATUITO;GRATUITO
13529;4102;1;JARDIN INFANTIL EL BOSQUE;3;2;0;-29.97089958;-71.25697327;1;0;28;1;1;1;;GRATUITO;GRATUITO
13530;4102;5;ESC. DE TRAST. ESPECIFICOS DE LEGUAJE JOSE M;3;2;0;-29.972258;-71.329155;0;0;92;1;1;7;CRISTIANA;GRATUITO;GRATUITO
13531;4203;3;ESC. ESP.TRASTORNO LENGUAJE MANATI;3;2;0;-31.90563;-71.498825;0;0;89;1;1;1;;GRATUITO;GRATUITO
13532;4301;1;ESCUELA DE PARVULOS HAPPY KINDER;3;2;0;-30.60632515;-71.19163513;0;0;51;1;1;1;;GRATUITO;GRATUITO
13534;4204;8;ESC.ESP.DE TRAST.ESPECIFICOS DEL LENGUAJE AYE;3;2;0;-31.77577;-70.964584;0;0;53;1;1;7;NINGUNA;GRATUITO;GRATUITO
13535;4101;6;COLEGIO CERRO GRANDE;3;2;0;-29.925329;-71.210037;1;0;774;1;1;1;;GRATUITO;$25.001 A $50.000
13536;4102;4;JARDIN INFANTIL SANTA ANNA;4;3;0;-29.986458;-71.3423;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
13537;4101;2;LICEO PADRE COLL;3;2;0;-29.87952933;-71.24452966;0;0;0;0;3;2;;$1.000 A $10.000;$10.001 A $25.000
13538;4301;0;JARDIN INFANTIL PARVUS;3;2;0;-30.60412598;-71.20697784;0;0;92;1;1;1;;GRATUITO;GRATUITO
13539;4102;9;ESCUELA LATINOAMERICA EDUCA;3;2;0;-29.996759;-71.327881;1;0;626;1;1;1;;GRATUITO;GRATUITO
13540;4301;2;ESC.ESP.DE LENG.HABLA PALABRA NORTE;3;2;0;-30.593105;-71.20218;0;0;49;1;1;1;;GRATUITO;GRATUITO
13541;4303;0;ESCUELA ESPECIAL SANTA ELENA;3;2;0;-30.880472;-71.01423;0;0;58;1;1;1;;GRATUITO;GRATUITO
13542;4304;9;COLEGIO IRMA SALAS SILVA;3;2;0;-30.829821;-71.259628;0;0;508;1;1;1;;GRATUITO;GRATUITO
13543;4301;7;ESCUELA ESPECIAL KIMELTU;3;2;0;-30.59079;-71.201546;0;0;90;1;1;1;;GRATUITO;GRATUITO
13544;4102;5;JARDIN INFANTIL CASCANUECES;4;3;0;-29.983498;-71.337204;0;0;64;1;1;1;;SIN INFORMACION;SIN INFORMACION
13545;4302;3;ESCUELA BASICA SAN FRANCISCO DE BORJA;3;2;0;-31.18417;-71.005409;1;0;239;1;1;1;;GRATUITO;GRATUITO
13546;4102;1;JARDIN INFANTIL VILLA ALEGRIA;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13548;4102;8;JARDIN INFNATIL TIRITAS DE PAPEL;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13549;4101;6;JARDIN INFANTIL NINOS FELICES;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
13551;4301;8;COLEGIO MANANTIAL;3;2;0;-30.58452;-71.192917;0;0;940;1;1;7;LAICO;GRATUITO;GRATUITO
13552;4101;6;COLEGIO CRISTIANO LA SERENA;3;2;0;-29.92238;-71.257973;1;0;224;1;1;3;;GRATUITO;GRATUITO
13553;4102;4;COLEGIO SANTA HELENA COLLEGE;3;2;0;-29.96242;-71.337532;1;0;115;1;1;1;;GRATUITO;$25.001 A $50.000
13554;4101;2;ESCUELA ESPECIAL KREATIVITAS;3;2;0;-29.903217;-71.251335;0;0;21;1;1;1;;GRATUITO;GRATUITO
13555;4303;0;ESCUELA BASICA EL PALOMO;2;1;1;-30.73992236;-70.61840095;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
13556;4102;9;JARDIN INFANTIL MICKEY MOUSE II;3;2;0;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
13557;4102;7;ESCUELA BASICA REPUBLICA DE ITALIA;6;5;0;-29.95595;-71.247238;1;0;263;1;1;7;LAICA;GRATUITO;GRATUITO
13558;4102;5;INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL;6;5;0;-29.970631;-71.325447;1;1;592;1;1;7;LAICO;GRATUITO;GRATUITO
13559;4102;3;ESCUELA REPUBLICA DE GRECIA;6;5;0;-29.98612;-71.332314;1;0;377;1;1;1;;GRATUITO;GRATUITO
13560;4102;7;ESCUELA PADRE ALBERTO HURTADO CRUCHAGA;6;5;0;-29.951389;-71.349281;1;0;199;1;1;1;;GRATUITO;GRATUITO
13561;4102;5;LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA;6;5;0;-29.990379;-71.331596;1;1;519;1;1;1;;GRATUITO;GRATUITO
13562;4102;3;ESCUELA JUAN PABLO II;6;5;0;-29.936899;-71.339867;1;0;171;1;1;1;;GRATUITO;GRATUITO
13563;4103;1;COLEGIO NUESTRA SEÑORA DEL ROSARIO;6;5;0;-30.23897;-71.080017;1;0;158;1;1;1;;GRATUITO;GRATUITO
13565;4101;8;COLEGIO MANANTIALES DE ELQUI;3;2;0;-29.88298;-71.250931;1;0;950;1;1;1;;GRATUITO;GRATUITO
13566;4103;6;ESCUELA SAN LORENZO;3;2;0;-30.230221;-71.082024;1;0;144;1;1;2;;GRATUITO;GRATUITO
